subject_id,image_id
8,48448
20,48449
8,48449
20,48450
8,48450
20,48451
36,48451
40,48451
8,48451
20,48452
40,48452
8,48452
20,48453
36,48453
20,48454
36,48454
20,48455
28,48455
8,48456
8,48457
20,48458
8,48458
20,48460
8,48460
20,48461
8,48461
20,48462
8,48462
20,48463
8,48463
20,48465
8,48465
20,48466
28,48466
20,48467
28,48467
20,48468
8,48469
20,48470
8,48470
20,48471
8,48471
20,48472
8,48472
20,48473
8,48473
20,48474
8,48474
20,48475
8,48475
20,48476
8,48476
19,48478
19,48529
19,48530
19,48531
19,48535
19,48536
19,48537
19,48538
19,48540
19,48547
19,48551
19,48552
19,48557
19,48567
54,48567
19,48569
54,48569
19,48570
54,48570
19,48647
54,48647
43,48670
43,48671
43,48672
43,48673
43,48674
43,48675
43,48676
43,48677
43,48691
43,48692
43,48693
19,48744
54,48744
37,48790
40,48822
19,48822
40,48834
19,48834
19,48844
27,48845
19,48860
54,48860
19,48861
54,48861
19,48862
54,48862
19,48863
54,48863
40,48907
32,48907
40,48908
32,48908
40,48909
32,48909
40,48921
54,48921
32,48921
40,48922
54,48922
40,48923
54,48923
40,48995
19,48995
40,48996
19,48996
40,48997
19,48997
32,48998
19,48999
54,48999
19,49000
54,49000
19,49001
54,49001
19,49006
54,49006
19,49007
54,49007
19,49008
54,49008
21,49024
21,49025
21,49026
21,49027
21,49028
8,49029
27,49029
8,49030
27,49030
8,49031
27,49031
13,49032
13,49033
9,49034
9,49035
16,49036
6,49037
8,49037
11,49038
11,49039
8,49040
8,49041
6,49042
8,49042
8,49043
8,49044
41,49044
8,49045
8,49046
8,49047
40,49048
8,49048
8,49049
40,49050
8,49050
6,49051
8,49051
8,49052
15,49052
12,49052
8,49053
15,49053
12,49053
8,49054
15,49054
12,49054
8,49055
15,49055
12,49055
8,49056
15,49056
12,49056
8,49057
41,49057
8,49058
41,49058
8,49059
15,49059
12,49059
8,49060
6,49060
8,49061
6,49061
8,49062
6,49062
8,49063
6,49063
8,49064
15,49064
12,49064
2,49065
2,49066
2,49067
2,49068
2,49069
43,49070
43,49071
43,49072
43,49074
43,49077
43,49078
43,49079
43,49080
43,49081
43,49082
43,49083
43,49084
43,49085
43,49086
43,49087
43,49088
43,49089
43,49090
43,49091
43,49092
43,49093
43,49094
43,49095
43,49096
43,49097
17,49098
16,49098
17,49099
16,49099
17,49100
16,49100
17,49101
16,49101
40,49102
19,49102
16,49108
16,49109
16,49110
40,49111
19,49111
11,49111
17,49123
17,49124
16,49125
37,49136
19,49136
37,49137
19,49137
37,49138
37,49139
61,49140
64,49140
19,49141
61,49141
64,49141
19,49142
61,49142
64,49142
19,49143
61,49143
64,49143
61,49144
64,49144
17,49149
16,49154
16,49155
16,49156
16,49157
16,49158
16,49159
16,49160
16,49161
16,49162
16,49163
16,49164
16,49166
16,49167
13,49182
40,49182
13,49183
40,49183
8,49184
13,49185
40,49185
13,49186
40,49186
13,49187
40,49187
13,49188
40,49188
13,49189
40,49189
43,49190
43,49191
43,49192
43,49193
43,49198
43,49199
36,49225
3,49225
2,49226
36,49226
2,49227
36,49227
40,49228
4,49228
40,49229
4,49229
2,49230
18,49230
28,49231
29,49231
28,49232
36,49232
29,49233
36,49233
29,49234
36,49234
28,49235
36,49235
2,49236
2,49237
2,49238
2,49239
2,49240
32,49241
32,49242
32,49243
32,49244
32,49245
32,49246
32,49247
1,49248
58,49248
1,49249
58,49249
32,49250
32,49251
32,49252
32,49253
32,49254
8,49255
8,49256
29,49257
40,49258
13,49258
40,49259
13,49259
29,49260
29,49261
3,49262
3,49263
36,49264
36,49265
28,49265
36,49266
28,49266
36,49267
28,49267
63,49267
28,49268
63,49268
28,49269
63,49269
28,49270
63,49270
9,49271
4,49272
30,49273
30,49274
30,49275
14,49275
30,49276
14,49276
30,49277
14,49277
40,49278
13,49278
29,49279
29,49280
29,49281
29,49282
29,49283
36,49284
36,49285
36,49286
36,49287
29,49287
36,49288
29,49288
30,49289
30,49290
63,49290
63,49291
19,49292
19,49294
19,49295
40,49318
19,49318
40,49327
38,49327
40,49328
38,49328
40,49329
38,49329
40,49330
19,49330
40,49331
19,49331
40,49332
38,49332
19,49332
40,49333
54,49333
40,49334
54,49334
40,49335
54,49335
40,49336
54,49336
40,49337
54,49337
40,49338
54,49338
19,49341
19,49344
19,49347
19,49348
19,49350
19,49351
54,49351
19,49352
40,49353
19,49353
40,49354
19,49354
19,49355
19,49356
19,49357
19,49358
19,49359
32,49360
40,49360
32,49361
40,49361
32,49362
40,49362
19,49363
19,49364
19,49365
19,49366
19,49367
32,49368
32,49369
24,49386
24,49388
17,49389
16,49389
16,49390
19,49391
19,49392
19,49393
19,49394
19,49395
19,49396
19,49397
19,49398
19,49399
19,49400
19,49401
19,49402
17,49419
62,49419
17,49454
16,49454
17,49455
16,49455
40,49462
70,49462
24,49484
24,49485
24,49486
24,49490
73,49492
16,49496
17,49496
17,49497
16,49497
43,49504
43,49518
43,49519
43,49520
40,49553
38,49553
19,49553
40,49554
38,49554
19,49554
40,49555
38,49555
19,49555
10,49556
10,49557
10,49558
17,49558
10,49559
24,49560
26,49560
10,49562
10,49568
10,49569
16,49575
16,49625
16,49626
37,49627
37,49628
37,49629
28,49647
63,49647
28,49648
63,49648
3,49649
3,49650
29,49651
29,49652
3,49653
29,49653
3,49654
29,49654
3,49655
29,49655
28,49655
3,49656
29,49656
28,49656
3,49657
29,49657
8,49657
28,49657
3,49658
29,49658
8,49658
28,49658
3,49659
8,49659
3,49660
8,49660
3,49661
8,49661
3,49662
8,49662
8,49663
8,49664
8,49665
8,49666
27,49666
8,49667
27,49667
8,49668
27,49668
8,49669
27,49669
28,49670
63,49670
28,49671
63,49671
28,49672
63,49672
28,49673
63,49673
29,49674
29,49675
28,49676
63,49676
28,49677
63,49677
36,49678
36,49679
36,49680
36,49681
36,49682
2,49683
2,49684
36,49685
36,49686
2,49687
2,49688
8,49689
8,49690
8,49691
8,49692
40,49754
54,49754
11,49754
40,49755
54,49755
11,49755
43,49758
43,49759
43,49760
43,49761
43,49762
43,49763
43,49764
43,49765
43,49766
43,49767
43,49768
43,49769
16,49770
17,49770
43,49785
43,49786
43,49787
43,49788
43,49789
43,49790
73,49791
43,49792
43,49793
43,49794
43,49795
43,49796
43,49797
43,49798
43,49799
43,49800
24,49806
24,49807
24,49808
24,49809
24,49810
43,49811
16,49825
17,49825
40,49825
17,49826
16,49826
40,49826
17,49827
16,49827
40,49827
17,49828
16,49828
40,49828
17,49829
16,49829
40,49829
17,49830
16,49830
40,49830
17,49831
16,49831
40,49831
17,49832
16,49832
40,49832
17,49833
16,49833
40,49833
17,49834
16,49834
40,49834
17,49835
16,49835
40,49835
17,49836
16,49836
40,49836
17,49837
16,49837
40,49837
17,49838
16,49838
40,49838
17,49839
16,49839
40,49839
17,49840
16,49840
40,49840
17,49841
16,49841
40,49841
17,49842
16,49842
40,49842
17,49843
16,49843
40,49843
17,49844
16,49844
40,49844
17,49845
16,49845
40,49845
17,49846
16,49846
40,49846
17,49847
16,49847
40,49847
17,49848
16,49848
40,49848
17,49849
16,49849
17,49850
16,49850
17,49851
16,49851
17,49852
16,49852
17,49853
16,49853
19,49854
19,49855
17,49856
16,49856
37,49857
19,49857
17,49858
37,49858
37,49859
19,49859
43,49860
43,49861
43,49862
43,49863
43,49864
43,49865
43,49866
43,49867
43,49868
43,49869
43,49870
43,49871
43,49872
43,49873
43,49874
16,49875
17,49875
32,49932
73,49932
32,49933
73,49933
19,49934
19,49935
19,49936
19,49937
19,49938
19,49939
19,49940
19,49941
19,49942
19,49943
19,49944
19,49945
19,49946
19,49947
19,49948
19,49949
19,49950
19,49951
19,49952
19,49953
19,49954
19,49955
19,49956
19,49957
19,49958
19,49959
19,49960
19,49961
19,49962
19,49963
19,49964
19,49965
19,49966
19,49967
19,49968
19,49969
19,49970
19,49971
19,49972
19,49974
19,49975
19,49982
19,49983
19,49984
19,49985
19,49986
19,49987
19,49988
19,49989
19,49990
19,49991
19,49992
73,50043
24,50160
19,50271
40,50271
19,50272
40,50272
16,50273
16,50274
17,50275
17,50276
17,50277
16,50317
19,50550
24,50584
24,50585
24,50586
24,50587
24,50588
24,50589
24,50591
24,50592
24,50593
24,50594
24,50595
24,50596
24,50597
24,50598
24,50599
40,50600
16,50600
19,50600
54,50600
40,50601
16,50601
19,50601
54,50601
40,50602
16,50602
19,50602
54,50602
40,50603
16,50603
19,50603
54,50603
40,50604
16,50604
19,50604
54,50604
40,50605
16,50605
40,50606
16,50606
16,50607
40,50608
16,50608
40,50609
16,50609
40,50610
16,50610
40,50611
16,50611
40,50612
16,50612
40,50631
19,50631
40,50632
19,50632
40,50633
19,50633
19,50885
26,50885
19,50886
26,50886
2,50887
40,50887
18,50887
2,50888
40,50888
18,50888
2,50889
40,50889
18,50889
2,50890
40,50890
18,50890
19,50891
40,50891
40,50892
18,50892
36,50892
40,50893
18,50893
36,50893
17,50894
4,50894
17,50895
4,50895
17,50896
4,50896
18,50897
40,50897
22,50897
18,50898
40,50898
22,50898
18,50899
40,50899
22,50899
18,50900
40,50900
22,50900
18,50901
40,50901
22,50901
18,50902
40,50902
22,50902
18,50903
40,50903
22,50903
18,50904
40,50904
22,50904
18,50905
40,50905
22,50905
18,50906
40,50906
22,50906
18,50907
40,50907
22,50907
18,50908
40,50908
22,50908
18,50909
40,50909
22,50909
18,50910
40,50910
22,50910
20,50911
8,50911
20,50912
8,50912
28,50912
20,50913
8,50913
28,50913
20,50914
8,50914
20,50915
8,50915
20,50916
8,50916
20,50917
8,50917
20,50918
8,50918
8,50919
20,50920
8,50920
20,50921
8,50921
20,50922
8,50922
20,50923
8,50923
20,50924
8,50924
20,50925
8,50925
28,50925
20,50926
8,50926
28,50926
63,50926
20,50927
8,50927
28,50927
63,50927
28,50928
29,50928
20,50929
8,50929
20,50930
8,50930
20,50931
8,50931
20,50932
8,50932
20,50933
8,50933
20,50934
8,50934
20,50935
8,50935
20,50936
8,50936
20,50937
8,50937
20,50938
8,50938
8,50939
8,50940
20,50941
8,50941
20,50942
8,50942
14,50943
30,50943
30,50944
36,50944
30,50945
30,50946
30,50947
7,50947
8,50948
6,50948
8,50949
6,50949
8,50950
12,50950
15,50950
8,50951
6,50951
8,50952
6,50952
8,50953
12,50953
15,50953
8,50954
12,50954
15,50954
8,50955
12,50955
15,50955
8,50956
23,50956
8,50957
12,50957
6,50957
23,50957
8,50958
12,50958
6,50958
23,50958
8,50959
12,50959
6,50959
23,50959
8,50960
12,50960
6,50960
23,50960
8,50961
12,50961
6,50961
23,50961
8,50962
12,50962
6,50962
23,50962
12,50963
8,50963
12,50964
15,50964
15,50965
36,50966
18,50966
36,50967
18,50967
40,50968
19,50968
40,50969
19,50969
40,50970
19,50970
40,50971
19,50971
40,50972
19,50972
40,50973
18,50973
40,50974
18,50974
32,50975
2,50975
32,50976
2,50976
32,50977
2,50977
32,50978
9,50979
22,50980
40,50980
19,50980
18,50980
22,50981
40,50981
19,50981
18,50981
22,50982
40,50982
19,50982
18,50982
30,50983
14,50983
30,50984
30,50985
30,50986
8,50987
8,50988
6,50989
28,50989
6,50990
28,50990
6,50991
28,50991
8,50992
22,50993
19,50993
22,50994
19,50994
22,50995
19,50995
22,50996
18,50996
19,50996
40,50997
19,50997
22,50998
19,50998
22,50999
19,50999
40,50999
22,51000
19,51000
40,51000
22,51001
19,51001
40,51001
22,51002
19,51002
40,51002
22,51003
19,51003
40,51003
22,51004
19,51004
40,51004
22,51005
19,51005
40,51005
18,51005
22,51006
19,51006
40,51006
22,51007
19,51007
40,51007
22,51008
19,51008
40,51008
22,51009
19,51009
40,51009
22,51010
19,51010
40,51010
22,51011
19,51011
40,51011
22,51012
32,51012
18,51012
22,51013
32,51013
18,51013
40,51014
19,51014
18,51014
40,51015
19,51015
18,51015
40,51016
19,51016
18,51016
32,51017
18,51017
32,51018
18,51018
32,51019
18,51019
32,51020
18,51020
32,51021
40,51021
32,51022
40,51022
2,51023
18,51023
2,51024
18,51024
32,51025
18,51025
30,51026
14,51026
30,51027
30,51028
14,51028
30,51029
7,51029
30,51030
7,51030
30,51031
7,51031
30,51032
14,51032
30,51033
14,51033
30,51034
7,51034
19,51035
19,51037
19,51039
40,51045
19,51045
40,51046
19,51046
40,51047
19,51047
40,51048
19,51048
40,51049
19,51049
19,51050
19,51051
19,51052
19,51053
40,51055
19,51055
19,51057
19,51058
19,51060
19,51064
19,51065
19,51067
19,51068
19,51069
19,51070
19,51071
19,51072
19,51073
19,51074
19,51075
19,51076
19,51082
40,51085
19,51085
40,51086
19,51086
19,51087
19,51092
19,51093
19,51096
19,51099
29,51100
19,51109
19,51110
19,51113
19,51114
19,51121
19,51122
19,51123
19,51124
19,51125
19,51126
19,51127
19,51128
19,51129
19,51130
19,51131
19,51132
19,51133
19,51134
40,51135
32,51135
40,51136
32,51136
19,51140
19,51147
19,51148
19,51149
19,51150
19,51151
19,51155
19,51159
19,51161
19,51163
40,51163
19,51165
19,51166
19,51167
24,51168
19,51172
19,51173
19,51174
19,51175
19,51176
19,51177
19,51178
19,51179
19,51182
19,51183
19,51184
19,51185
19,51186
19,51187
19,51189
19,51190
19,51192
19,51193
19,51194
19,51196
19,51197
19,51198
19,51199
19,51200
19,51201
19,51202
19,51207
40,51207
19,51208
40,51208
32,51208
19,51209
40,51209
19,51210
40,51210
32,51210
19,51211
40,51211
32,51211
19,51212
40,51212
19,51213
40,51213
19,51214
40,51214
54,51214
19,51215
40,51215
54,51215
16,51215
19,51216
40,51216
19,51217
40,51217
19,51218
40,51218
19,51219
40,51219
19,51220
40,51220
19,51221
19,51222
19,51224
19,51225
19,51229
19,51230
40,51230
19,51232
19,51235
19,51237
40,51237
19,51238
19,51239
19,51240
19,51241
19,51242
19,51243
16,51243
19,51244
16,51244
32,51244
32,51245
19,51249
19,51250
19,51251
19,51252
19,51253
19,51254
19,51255
19,51256
19,51257
19,51258
19,51259
19,51260
40,51260
19,51261
40,51261
16,51262
17,51262
16,51263
17,51263
16,51264
17,51264
16,51265
17,51265
16,51266
16,51267
17,51267
16,51268
17,51268
17,51269
16,51270
17,51270
16,51271
17,51271
16,51272
17,51272
19,51273
19,51275
19,51276
19,51278
19,51282
19,51291
19,51294
19,51297
19,51298
19,51300
19,51301
19,51305
19,51307
19,51311
24,51312
19,51313
19,51314
19,51315
19,51322
19,51323
73,51324
19,51325
19,51326
19,51328
19,51329
19,51330
19,51331
19,51332
19,51333
19,51334
19,51336
19,51339
19,51342
19,51343
22,51344
16,51344
17,51344
19,51344
22,51345
16,51345
19,51345
22,51346
19,51346
22,51347
16,51347
17,51347
19,51347
22,51348
16,51348
17,51348
18,51348
40,51348
19,51348
22,51349
18,51349
40,51349
19,51349
32,51350
40,51350
32,51351
40,51351
22,51352
19,51352
22,51353
19,51353
22,51354
19,51354
18,51355
16,51355
17,51355
22,51356
19,51356
22,51357
19,51357
22,51358
19,51358
22,51359
19,51359
22,51360
19,51360
22,51361
19,51361
22,51362
40,51362
19,51362
22,51363
40,51363
19,51363
22,51364
40,51364
19,51364
22,51365
40,51365
19,51365
22,51366
40,51366
19,51366
22,51367
40,51367
19,51367
22,51368
40,51368
19,51368
22,51369
40,51369
19,51369
22,51370
40,51370
19,51370
22,51371
40,51371
19,51371
22,51372
40,51372
19,51372
22,51373
40,51373
19,51373
22,51374
40,51374
19,51374
22,51375
40,51375
19,51375
22,51376
40,51376
19,51376
22,51377
40,51377
19,51377
22,51378
40,51378
19,51378
18,51379
22,51380
40,51380
19,51380
22,51381
40,51381
19,51381
22,51382
40,51382
19,51382
22,51383
40,51383
19,51383
22,51384
40,51384
19,51384
22,51385
40,51385
19,51385
22,51386
40,51386
19,51386
22,51387
40,51387
19,51387
22,51388
40,51388
19,51388
22,51389
40,51389
19,51389
24,51419
26,51419
24,51420
26,51420
24,51421
26,51421
24,51422
26,51422
24,51423
26,51423
24,51427
26,51427
24,51428
26,51428
24,51429
26,51429
24,51430
26,51430
24,51431
26,51431
24,51432
26,51432
40,51433
19,51433
40,51434
19,51434
40,51435
19,51435
24,51436
26,51436
26,51437
26,51438
26,51446
26,51447
26,51448
26,51452
24,51477
24,51478
24,51480
19,51482
19,51483
24,51484
19,51484
24,51485
19,51485
24,51486
19,51486
24,51487
19,51487
24,51488
24,51489
19,51489
19,51490
24,51491
24,51492
24,51493
19,51493
24,51494
19,51494
24,51495
19,51495
38,51495
24,51496
19,51496
38,51496
24,51497
19,51497
38,51497
24,51498
19,51498
38,51498
24,51499
19,51499
38,51499
19,51500
24,51501
19,51501
24,51502
19,51502
24,51503
19,51503
24,51504
19,51504
24,51505
19,51505
24,51506
19,51506
24,51507
19,51507
24,51508
19,51508
24,51509
19,51509
24,51510
24,51511
19,51511
24,51512
19,51512
36,51512
24,51513
19,51513
36,51513
24,51514
40,51514
36,51514
19,51515
19,51516
19,51517
19,51519
19,51520
19,51522
19,51524
19,51525
24,51526
24,51527
24,51528
24,51529
24,51530
19,51530
24,51531
19,51531
24,51532
19,51532
24,51533
24,51534
24,51535
24,51536
19,51536
54,51536
24,51537
19,51537
54,51537
24,51538
24,51539
24,51540
19,51541
19,51543
19,51544
19,51545
19,51559
19,51560
19,51561
19,51563
19,51567
19,51568
5,51571
40,51572
19,51573
19,51574
19,51575
19,51576
19,51577
24,51578
19,51578
24,51579
19,51579
24,51580
24,51630
24,51631
24,51633
24,51634
24,51635
24,51636
24,51644
19,51646
24,51647
19,51647
24,51648
24,51649
24,51650
24,51651
19,51653
19,51654
19,51655
19,51656
19,51657
19,51658
24,51658
19,51659
24,51659
19,51660
24,51660
19,51661
24,51661
19,51662
24,51662
19,51682
24,51717
24,51718
24,51719
24,51720
24,51721
24,51722
24,51723
24,51724
16,51735
17,51735
16,51736
17,51736
16,51737
17,51737
16,51752
17,51752
16,51753
17,51753
16,51754
17,51754
24,51773
26,51773
24,51774
26,51774
24,51775
26,51775
24,51776
26,51776
10,51776
38,51779
38,51780
38,51781
38,51782
38,51787
24,51787
26,51787
38,51793
10,51793
38,51794
10,51794
24,51798
24,51799
24,51800
24,51801
24,51802
24,51803
24,51804
24,51805
24,51806
24,51807
24,51824
24,51825
19,51826
54,51826
40,51826
19,51827
54,51827
40,51827
24,51835
24,51836
24,51837
24,51838
24,51839
24,51840
24,51841
24,51842
24,51843
24,51845
26,51845
24,51846
40,51859
24,51859
26,51859
24,51860
26,51860
24,51861
26,51861
24,51863
26,51863
24,51865
26,51865
24,51866
26,51866
24,51867
26,51867
24,51868
26,51868
26,51883
26,51884
26,51885
24,51885
38,51885
26,51886
24,51886
38,51886
26,51887
24,51887
38,51887
26,51888
24,51888
38,51888
26,51889
24,51889
38,51889
26,51890
24,51890
38,51890
26,51891
24,51891
38,51891
19,51892
16,51929
16,51930
16,51931
16,51932
16,51933
17,51933
16,51935
17,51935
16,51936
17,51936
16,51937
17,51937
32,51957
32,51958
32,51959
32,51960
32,51961
32,51962
32,51963
32,51964
32,51965
32,51966
32,51967
32,51968
32,51969
32,51970
32,51971
32,51972
32,51973
32,51974
32,51975
32,51976
16,51977
17,51977
16,51978
17,51978
16,51979
17,51979
16,51980
17,51980
16,51981
17,51981
40,51981
16,51982
17,51982
40,51982
16,51983
17,51983
40,51983
16,51984
17,51984
40,51984
16,51985
17,51985
40,51985
16,51987
17,51987
40,51987
16,51988
17,51988
40,51988
19,52013
16,52014
17,52014
40,52014
19,52014
54,52014
16,52015
17,52015
40,52015
19,52015
16,52016
17,52016
40,52016
19,52016
16,52017
17,52017
40,52017
19,52017
16,52018
17,52018
40,52018
19,52018
16,52019
40,52019
19,52019
16,52020
17,52020
40,52020
19,52020
16,52021
17,52021
40,52021
19,52021
16,52022
17,52022
40,52022
19,52022
16,52023
17,52023
40,52023
19,52023
16,52024
17,52024
40,52024
19,52024
16,52025
17,52025
40,52025
19,52025
16,52026
40,52026
54,52026
19,52026
16,52027
17,52027
40,52027
19,52027
16,52028
17,52028
40,52028
19,52028
16,52029
17,52029
40,52029
19,52029
16,52030
17,52030
19,52030
16,52031
17,52031
16,52032
17,52032
19,52035
19,52036
19,52037
19,52038
19,52039
32,52040
32,52041
32,52042
40,52042
32,52043
40,52043
32,52044
40,52044
32,52045
40,52045
32,52046
40,52046
32,52047
40,52047
32,52048
40,52048
32,52049
40,52049
32,52050
40,52050
32,52051
40,52051
19,52051
70,52051
32,52052
40,52052
32,52053
40,52053
19,52053
70,52053
16,52054
17,52054
40,52054
16,52055
17,52055
16,52056
17,52056
16,52057
17,52057
40,52057
19,52057
16,52058
17,52058
40,52058
19,52058
16,52059
17,52059
40,52059
19,52059
16,52060
17,52060
40,52060
19,52060
16,52061
17,52061
40,52061
19,52061
16,52062
17,52062
40,52062
19,52062
16,52063
17,52063
40,52063
19,52063
16,52064
17,52064
40,52064
19,52064
16,52065
17,52065
16,52066
17,52066
16,52067
17,52067
16,52068
17,52068
16,52069
17,52069
40,52069
16,52070
17,52070
40,52070
16,52071
17,52071
40,52071
19,52071
16,52072
17,52072
40,52072
19,52072
16,52073
17,52073
40,52073
19,52073
16,52074
17,52074
40,52074
19,52074
54,52075
19,52075
16,52076
17,52076
40,52076
19,52076
54,52076
19,52077
19,52078
19,52079
19,52080
19,52081
40,52081
16,52096
17,52096
16,52097
17,52097
16,52098
17,52098
16,52099
17,52099
16,52100
17,52100
16,52101
17,52101
16,52102
17,52102
16,52103
17,52103
16,52106
17,52106
16,52107
17,52107
16,52108
32,52109
23,52147
60,52147
23,52148
60,52148
23,52149
60,52149
23,52150
60,52150
23,52151
60,52151
36,52152
36,52153
36,52154
36,52155
36,52156
36,52157
36,52158
36,52159
36,52160
28,52160
36,52161
23,52162
23,52163
23,52165
16,52166
17,52166
23,52166
23,52167
23,52168
23,52169
23,52170
23,52171
23,52172
23,52173
23,52174
23,52175
23,52176
23,52177
23,52178
23,52179
23,52180
23,52181
60,52181
23,52182
60,52182
23,52183
60,52183
23,52184
60,52184
44,52185
51,52185
51,52186
44,52187
40,52187
71,52187
51,52187
71,52188
36,52189
40,52189
36,52190
44,52190
71,52190
36,52191
40,52191
36,52192
44,52192
71,52192
36,52193
44,52193
71,52193
36,52194
40,52194
71,52194
36,52195
40,52195
71,52195
36,52196
44,52196
20,52196
71,52196
36,52197
40,52197
20,52198
36,52199
40,52199
71,52200
44,52201
36,52201
71,52201
40,52202
71,52202
44,52203
71,52203
20,52204
44,52205
71,52205
20,52206
8,52206
71,52206
20,52207
8,52207
71,52207
71,52209
20,52210
71,52210
20,52211
28,52211
71,52211
36,52212
40,52212
36,52213
40,52213
40,52214
36,52215
40,52215
36,52216
40,52216
36,52217
40,52217
36,52218
40,52218
36,52219
40,52219
13,52219
36,52220
40,52220
13,52220
36,52221
36,52222
36,52223
36,52224
40,52224
13,52224
40,52225
4,52225
44,52225
40,52226
4,52226
44,52226
40,52227
4,52227
40,52228
4,52228
36,52228
40,52229
4,52229
36,52229
8,52229
40,52230
4,52230
36,52230
40,52232
4,52232
36,52232
8,52232
40,52233
4,52233
36,52233
8,52233
40,52234
4,52234
36,52234
8,52234
40,52235
4,52235
36,52235
8,52235
8,52235
40,52236
4,52236
36,52236
40,52237
4,52237
36,52237
44,52237
40,52238
4,52238
36,52238
44,52238
40,52240
36,52240
44,52240
40,52241
36,52241
44,52241
44,52242
44,52243
51,52243
20,52244
44,52244
40,52244
51,52244
47,52244
50,52244
20,52245
44,52245
51,52245
74,52245
47,52245
50,52245
17,52247
19,52250
54,52250
40,52250
36,52255
8,52255
40,52256
4,52256
19,52257
40,52258
36,52258
40,52259
4,52259
16,52260
17,52260
16,52261
17,52261
52,52262
18,52262
40,52262
2,52262
52,52263
20,52263
8,52263
52,52264
20,52264
8,52264
16,52265
16,52266
16,52267
24,52306
38,52307
24,52308
26,52321
26,52323
24,52325
24,52328
24,52333
19,52337
37,52337
38,52355
10,52355
24,52374
26,52374
38,52374
24,52375
24,52376
26,52376
24,52378
8,52384
8,52385
8,52386
8,52387
8,52388
8,52389
44,52395
44,52396
44,52397
44,52398
45,52399
44,52399
45,52400
44,52400
45,52401
45,52402
45,52403
44,52403
45,52404
44,52404
45,52405
44,52405
69,52406
19,52415
19,52416
19,52417
19,52418
19,52419
19,52420
19,52421
16,52421
19,52422
21,52423
21,52424
8,52425
8,52426
8,52427
12,52427
15,52427
40,52427
8,52428
12,52428
15,52428
15,52429
12,52429
8,52429
12,52430
8,52430
15,52430
12,52431
8,52431
15,52431
12,52432
8,52432
15,52432
40,52432
8,52433
12,52433
15,52433
8,52434
12,52434
15,52434
40,52434
8,52435
6,52436
8,52436
8,52437
6,52437
12,52438
15,52438
8,52438
8,52439
8,52440
8,52441
8,52442
36,52443
40,52443
13,52443
40,52444
8,52444
40,52445
8,52445
36,52445
40,52445
36,52446
40,52446
36,52447
36,52448
36,52449
36,52450
13,52451
40,52451
12,52452
15,52452
12,52453
15,52453
6,52454
8,52454
12,52455
15,52455
8,52456
12,52457
15,52457
8,52457
12,52458
8,52458
15,52458
28,52459
40,52459
12,52460
15,52460
28,52461
8,52462
6,52462
12,52463
15,52463
12,52464
15,52464
12,52465
15,52465
12,52466
15,52466
8,52466
40,52466
40,52467
8,52467
40,52467
6,52468
8,52468
12,52469
15,52469
29,52470
13,52470
40,52470
13,52471
3,52471
13,52472
40,52472
13,52473
40,52473
13,52474
29,52474
40,52474
29,52475
13,52475
40,52475
13,52476
40,52476
36,52477
13,52478
40,52478
40,52479
13,52479
40,52480
13,52480
9,52481
3,52482
29,52482
3,52483
29,52483
3,52484
29,52484
3,52485
29,52485
3,52486
29,52486
36,52487
36,52488
8,52489
40,52489
11,52490
11,52491
11,52492
11,52493
4,52494
4,52495
4,52496
36,52496
4,52497
4,52498
4,52499
4,52500
4,52501
2,52501
32,52502
19,52502
32,52503
19,52503
32,52504
19,52504
19,52505
32,52505
19,52506
73,52506
40,52506
73,52507
19,52507
40,52507
54,52507
19,52508
40,52508
73,52508
54,52508
40,52509
73,52509
54,52509
19,52510
40,52510
54,52510
19,52511
40,52511
54,52511
19,52512
24,52512
40,52512
19,52513
40,52513
54,52513
19,52514
32,52514
40,52514
40,52515
19,52515
54,52515
19,52516
19,52517
19,52518
40,52518
54,52518
51,52518
19,52520
19,52521
40,52521
19,52522
54,52522
19,52523
40,52523
19,52524
54,52524
19,52525
54,52525
19,52526
54,52526
19,52527
54,52527
54,52528
19,52528
40,52529
19,52529
19,52530
19,52531
19,52532
19,52533
19,52534
19,52535
19,52536
40,52536
54,52536
19,52537
40,52537
19,52538
40,52538
32,52538
19,52539
32,52539
5,52540
33,52540
5,52541
33,52541
5,52542
33,52542
5,52543
33,52543
5,52544
33,52544
5,52545
33,52545
5,52546
33,52546
32,52547
16,52548
17,52548
16,52549
17,52549
16,52550
17,52550
16,52551
32,52551
16,52552
17,52552
40,52552
70,52552
4,52553
4,52554
4,52555
40,52555
36,52555
4,52556
40,52556
4,52557
40,52557
30,52558
30,52559
30,52560
30,52561
30,52562
40,52562
7,52562
30,52563
30,52564
30,52565
30,52566
22,52567
43,52567
73,52567
22,52568
73,52568
22,52570
22,52571
22,52572
22,52573
22,52574
22,52575
22,52576
22,52577
22,52578
22,52579
22,52580
73,52580
22,52581
22,52582
73,52583
16,52586
40,52586
19,52586
22,52587
22,52588
22,52589
22,52590
22,52591
36,52592
40,52592
18,52592
36,52593
40,52593
18,52593
36,52594
40,52594
18,52594
36,52595
40,52595
18,52595
36,52596
40,52596
18,52596
36,52597
40,52597
18,52597
36,52598
40,52598
18,52598
36,52599
40,52599
18,52599
36,52600
40,52600
18,52600
36,52601
40,52601
18,52601
36,52602
40,52602
18,52602
22,52603
40,52603
22,52604
43,52604
22,52605
43,52605
73,52605
2,52606
40,52606
2,52607
22,52608
22,52609
22,52611
22,52612
