id,pscene_id,narrator_id,tayusub_id,tayu_description,sortorder
3673,1730,36,0,Girl attendant to a courtesan,3
3674,1730,85,0,Narrative,4
3675,1731,9,0,Part 1,1
3676,1731,99,0,Part 2,2
3677,1732,181,0,,1
3678,1732,99,0,,2
3679,1732,31,0,,3
3680,1732,34,0,,4
3681,1733,55,0,Part 1,1
3682,1733,181,0,Part 2,2
3683,1734,68,0,Male Lion,1
3684,1734,54,0,Female Lion,2
3685,1734,62,0,Child Lion,3
3686,1734,73,0,Narrative,4
3687,1734,37,0,Narrative,5
3688,1735,53,0,Yokozo (Kansuke Yamamoto II),1
3689,1735,5,0,Dosan,2
3690,1735,35,0,Nureginu,3
3691,1735,56,0,"Minosaku, actually Katsuyori",4
3692,1735,58,0,Kagekatsu,5
3693,1735,36,0,Hyobu,6
3694,1735,60,,Toma Ochiai,7
3695,1735,39,,Rogue,8
3696,1735,37,,Carter,9
3697,1736,57,0,,1
3698,1737,29,0,,1
3699,1738,6,0,,1
3700,1739,34,0,,1
3701,1740,31,0,[Kiri],1
3702,1741,63,0,,1
3703,1742,9,0,Part 1,1
3704,1742,99,0,Part 2,2
3705,1743,55,0,Part 1,1
3706,1743,181,0,Part 2,2
3707,1744,68,0,Wakana,1
3708,1744,54,0,Tsuna,2
3709,1744,62,0,Ugenta,3
3710,1744,39,0,Sagenta,4
3711,1745,53,0,"Yokozo, Kansuke Yamamoto II",1
3712,1745,5,0,Dosan Saito,2
3713,1745,35,0,Nureginu,3
3714,1745,56,0,"Minosaku, actually Katsuyori",4
3715,1745,58,0,Kagekatsu,5
3716,1745,36,0,Hyobu,6
3717,1745,60,,Toma Ochiai,7
3718,1745,73,,Carter,8
3719,1745,37,,Carter/servant samurai,9
3720,1746,57,0,,1
3721,1747,29,0,,1
3722,1748,6,0,,1
3723,1749,34,0,,1
3724,1750,31,0,,1
3725,1751,63,0,,1
3726,1752,54,0,,1
3727,1753,35,0,Shizuka-Gozen,1
3728,1753,62,0,"Tadanobu Sato, in fact Fox Tadanobu",2
3729,1753,37,0,Tsure [narrative/assistant narrator],3
3730,1754,63,0,,1
3731,1755,39,0,Part 1,1
3732,1755,68,0,Part 2,2
3733,1756,36,0,Kuchi [Part 1],1
3734,1756,181,0,Oku [Part 2],2
3735,1757,6,0,,1
3736,1758,63,0,Yajirobe,1
3737,1758,53,0,Kitahachi,2
3738,1758,62,0,Buddhist priest,3
3739,1758,60,0,Father,4
3740,1758,37,0,Son,5
3741,1759,63,0,Yajirobe,1
3742,1759,53,0,Kitahachi,2
3743,1759,62,0,Buddhist priest,3
3744,1759,60,0,Father,4
3745,1759,37,0,Son,5
3746,1760,9,0,The Inari God,1
3747,1760,35,0,Munechika,2
3748,1760,58,0,Michinari,3
3749,1760,36,0,Tsure [narrative/assistant narrator],4
3750,1761,5,0,"Kinugawa, later Yaemon",1
3751,1761,56,0,Kasane,2
3752,1761,57,0,Sabu,3
3753,1761,62,0,Takao's ghost,4
3754,1761,73,0,Buddhist association members,5
3755,1762,54,0,Part 1,1
3756,1762,99,0,Part 2,2
3757,1763,55,0,Part 1,1
3758,1763,34,0,Part 2,2
3759,1764,1,0,,1
3760,1764,99,0,,2
3761,1764,31,0,,3
3762,1764,34,0,,4
3763,1765,54,0,,1
3764,1766,53,0,,1
3765,1767,53,0,,1
3766,1768,181,0,,1
3767,1769,5,0,,1
3768,1770,68,0,,1
3769,1771,68,0,,1
3770,1772,55,0,Genjo,1
3771,1772,56,0,Songoku,2
3772,1772,58,0,Chohakkai/Boatman,3
3773,1772,60,0,Sagojo/Sanzohoshi,4
3774,1772,73,0,Sanzohoshi,5
3775,1772,35,0,Buddha,6
3776,1773,53,0,Yappachi,1
3777,1773,55,0,Kamagoro,2
3778,1773,58,0,Priest/Nun,3
3779,1773,36,0,Ominaeshi/Nun,4
3780,1773,60,0,Priest/Nun,5
3781,1774,68,0,,1
3782,1775,35,0,Yoshichi,1
3783,1775,56,0,Ohan,2
3784,1775,54,0,Housewife in the neighborhood,3
3785,1775,36,0,Okayo,4
3786,1776,35,0,Yoshichi,1
3787,1776,36,0,Okayo,2
3788,1777,99,0,,1
3789,1778,99,0,,1
3790,1779,37,0,,1
3791,1779,60,0,,2
3792,1779,39,0,,3
3793,1779,36,0,,4
3794,1780,34,0,,1
3795,1781,53,0,,1
3796,1782,54,0,Gonshiro,1
3797,1782,55,0,Haito Kamada,2
3798,1782,35,0,Ofude,3
3799,1782,56,0,Oyoshi,4
3800,1782,57,0,Yamabuki-Gozen,5
3801,1782,58,0,Proprietor of the inn,6
3802,1782,36,,Komawaka,7
3803,1782,60,,Chuta Bamba,8
3804,1782,37,,Tsuchimatsu,9
3805,1782,73,,Messenger,10
3806,1783,68,0,,1
3807,1784,5,0,Part 1,1
3808,1784,99,0,Part 2,2
3809,1785,9,0,,1
3810,1786,62,0,,1
3811,1787,63,0,,1
3812,1788,6,0,,1
3813,1789,181,0,,1
3814,1790,31,0,[Kiri],1
3815,1791,29,0,,1
3816,1792,5,0,,1
3817,1793,68,63,,1
3818,1793,54,0,,2
3819,1793,55,0,,3
3820,1793,57,0,,4
3821,1793,60,39,,5
3822,1794,181,0,,1
3823,1795,73,37,,1
3824,1796,29,0,Konami,1
3825,1796,53,0,Tonase,2
3826,1796,35,0,Narratice singing,3
3827,1796,56,0,Tsure [narrative/assistant narrator],4
3828,1796,58,0,Tsure [narrative/assistant narrator],5
3829,1796,62,36,Tsure [narrative/assistant narrator],6
3830,1797,63,68,Part 1,1
3831,1797,9,0,Part 2,2
3832,1798,29,0,Okina,1
3833,1798,53,0,Chitose,2
3834,1798,5,0,Sanbaso,3
3835,1798,55,0,Sanbaso,4
3836,1798,58,0,Narrative,5
3837,1798,73,0,Narrative,6
3838,1799,62,0,Part 1,1
3839,1799,34,0,Part 2,2
3840,1800,57,0,,1
3841,1801,31,0,,1
3842,1802,31,0,,1
3843,1803,54,0,,1
3844,1803,60,0,Tsure [narrative/assistant narrator],2
3845,1803,37,0,Tsure [narrative/assistant narrator],3
3846,1804,63,0,Part 1,1
3847,1804,6,0,Part 2,2
3848,1805,56,0,Part 1,1
3849,1805,99,0,Part 2,2
3850,1806,1,0,Chief Retainer Chuzaemon,1
3851,1806,9,0,Feudal Lord Kunimochi,2
3852,1806,68,0,Courtesan Hanasode,3
3853,1806,35,0,Narrative,4
3854,1806,36,0,Narrative,5
3855,1806,39,0,Narrative,6
3856,1807,1,0,Chief Retainer Chuzaemon,1
3857,1807,9,0,Feudal Lord Kunimochi,2
3858,1807,68,0,Courtesan Hanasode,3
3859,1807,35,0,Narrative,4
3860,1807,36,0,Narrative,5
3861,1807,39,0,Narrative,6
3862,1808,1,0,Chief Retainer Chuzaemon,1
3863,1808,9,0,Feudal Lord Kunimochi,2
3864,1808,68,0,Courtesan Hanasode,3
3865,1808,35,0,Narrative,4
3866,1808,36,0,Narrative,5
3867,1808,39,0,Narrative,6
3868,1809,1,0,Chief Retainer Chuzaemon,1
3869,1809,9,0,Feudal Lord Kunimochi,2
3870,1809,68,0,Courtesan Hanasode,3
3871,1809,35,0,Narrative,4
3872,1809,36,0,Narrative,5
3873,1809,39,0,Narrative,6
3874,1810,9,0,Mae [Part 1],1
3875,1810,29,0,Ato [Part 2],2
3876,1811,34,0,,1
3877,1812,5,0,Gen-emon,1
3878,1812,55,0,Hikokuro,2
3879,1812,56,0,Ofuji,3
3880,1812,57,0,Yura,4
3881,1812,36,0,Bunroku,5
3882,1812,37,0,Tsure [narrative/assistant narrator],6
3883,1813,58,0,Kuchi [Part 1],1
3884,1813,181,0,Oku [Part 2],2
3885,1813,54,0,Oku [Part 2]: Tsure [narrative/assistant narrator],3
3886,1813,39,0,Oku [Part 2]: Tsure [narrative/assistant narrator],4
3887,1814,53,0,,1
3888,1814,62,0,Tsure [narrative/assistant narrator],2
3889,1815,6,0,,1
3890,1816,99,0,[Kiri],1
3891,1817,68,0,Mae [Part 1],1
3892,1817,63,0,Ato [Part 2],2
3893,1818,54,0,Jihei,1
3894,1818,35,0,Koharu,2
3895,1818,60,0,,3
3896,1818,39,0,,4
3897,1818,73,0,,5
3898,1819,62,0,Kuchi [Part 1],1
3899,1819,9,0,Oku [Part 2],2
3900,1820,5,0,Kokingo,1
3901,1820,58,0,Yazaemon,2
3902,1820,39,0,Wakaba-no-Naishi,3
3903,1820,37,0,Rokudai,4
3904,1821,34,0,,1
3905,1822,63,0,,1
3906,1822,37,0,Tsure [narrative/assistant narrator],2
3907,1823,29,0,,1
3908,1824,6,0,,1
3909,1825,35,0,Ohan,1
3910,1825,57,0,Choemon,2
3911,1825,39,0,Narrative,3
3912,1825,37,0,Narrative,4
3913,1826,5,0,Sakuramaru,1
3914,1826,35,0,"Yae, Sakuramaru's wife",2
3915,1826,58,0,Matsuomaru,3
3916,1826,36,0,Prince Tokiyo,4
3917,1826,60,0,Umeomaru,5
3918,1826,39,0,Kiyotsura,6
3919,1826,37,,Kariya,7
3920,1826,73,,Government Officials,8
3921,1827,56,57,Part 1,1
3922,1827,34,0,Part 2,2
3923,1828,53,0,,1
3924,1829,68,0,,1
3925,1830,9,0,,1
3926,1831,99,0,,1
3927,1832,29,0,Matsuomaru,1
3928,1832,68,0,Umeomaru,2
3929,1832,54,0,Sakuramaru,3
3930,1832,62,0,Sugiomaru,4
3931,1832,63,0,"Shihei, Minister of the left",5
3932,1833,29,0,,1
3933,1833,34,0,,2
3934,1833,31,0,,3
3935,1833,99,0,,4
3936,1833,9,0,,5
3937,1833,68,0,,6
3938,1833,57,,,7
3939,1833,54,,,8
3940,1833,63,,,9
3941,1833,56,,,10
3942,1833,62,,,11
3943,1834,181,0,,1
3944,1835,63,0,,1
3945,1836,31,0,[Kiri],1
3946,1837,55,0,,1
3947,1838,6,0,,1
3948,1839,6,0,Hanamasu,1
3949,1839,53,0,Kume-no-Sennin,2
3950,1839,58,0,Otomobo,3
3951,1839,60,0,Azumibo,4
3952,1839,73,0,Narrative,5
3953,1839,37,0,Narrative,6
3954,1840,55,0,,1
3955,1841,68,63,,1
3956,1841,63,68,,2
3957,1842,35,0,Oshun,1
3958,1842,56,57,Dembei,2
3959,1842,60,0,Narrative,3
3960,1842,37,0,Narrative,4
3961,1843,57,56,Part 1,1
3962,1843,54,0,Part 2,2
3963,1844,29,0,,1
3964,1845,62,0,,1
3965,1846,36,0,Part 1,1
3966,1846,181,0,Part 2,2
3967,1847,99,0,,1
3968,1848,35,0,,1
3969,1849,62,0,,1
3970,1850,54,0,,1
3971,1851,181,0,,1
3972,1852,35,0,,1
3973,1853,55,0,,1
3974,1853,56,0,,2
3975,1853,58,0,,3
3976,1853,39,0,,4
3977,1853,73,0,,5
3978,1854,9,0,,1
3979,1855,53,0,,1
3980,1856,5,0,,1
3981,1857,34,0,,1
3982,1858,99,0,,1
3983,1859,53,0,Local governor,1
3984,1859,35,0,Local governor's wife,2
3985,1859,57,0,Farmer,3
3986,1859,36,0,Farmer's wife,4
3987,1859,37,0,Narrative,5
3988,1860,6,0,,1
3989,1860,68,0,,2
3990,1860,54,0,,3
3991,1860,60,0,,4
3992,1861,55,0,Chogoro Nuregami,1
3993,1861,57,0,Chokichi Hanaregoma,2
3994,1862,62,0,Part 1,1
3995,1862,181,0,Part 2,2
3996,1863,5,0,Chogoro Nuregami,1
3997,1863,60,0,Gonzaemon Hiraoka,2
3998,1863,39,0,Ariemon Mihara,3
3999,1863,56,0,Azuma,4
4000,1863,37,0,Yogoro Yamazaki,5
4001,1863,58,0,Chokichi Hanaregoma,6
4002,1864,99,0,[Kiri],1
4003,1865,9,63,Part 1,1
4004,1865,63,9,Part 2,2
4005,1866,68,0,,1
4006,1867,34,0,,1
4007,1868,53,0,,1
4008,1869,54,0,Mae [Part 1],1
4009,1869,6,0,Oku [Part 2],2
4010,1870,35,0,Okoma,1
4011,1870,58,0,"Shobei, Okoma's father",2
4012,1870,60,0,Shobei's wife,3
4013,1870,39,0,Yatoda Tsutsumi,4
4014,1870,36,0,Saizaburo Obana/Onlookers,5
4015,1870,73,0,Onlookers,6
4016,1871,55,0,Chogoro Nuregami,1
4017,1871,57,0,Chokichi Hanaregoma,2
4018,1872,62,0,Part 1,1
4019,1872,181,0,Part 2,2
4020,1873,5,0,Chogoro Nuregami,1
4021,1873,60,0,Gonzaemon Hiraoka,2
4022,1873,39,0,Ariemon Mihara,3
4023,1873,56,0,Azuma,4
4024,1873,37,0,Yogoro Yamazaki,5
4025,1873,58,0,Chokichi Hanaregoma,6
4026,1874,99,0,,1
4027,1875,63,0,Part 1,1
4028,1875,34,0,part 2,2
4029,1876,29,0,,1
4030,1877,36,0,Part 1,1
4031,1877,9,0,Part 2,2
4032,1878,6,0,,1
4033,1879,53,0,,1
4034,1880,68,0,Monkey trainer,1
4035,1880,54,0,Feudal Lord,2
4036,1880,35,0,Retainer,3
4037,1880,73,0,Narrative,4
4038,1880,37,0,Narrative,5
4039,1881,29,0,Shizuka-Gozen,1
4040,1881,5,0,"Tadanobu Sato, in fact Fox Tadanobu",2
4041,1881,56,0,,3
4042,1881,36,0,,4
4043,1881,39,0,,5
4044,1882,54,0,Part 1,1
4045,1882,9,0,Part 2,2
4046,1883,53,0,Okinu,1
4047,1883,55,0,Chokichi,2
4048,1883,58,0,Gihei,3
4049,1884,68,0,Part 1,1
4050,1884,63,0,Part 2,2
4051,1885,35,0,Ohan,1
4052,1885,57,0,Choemon,2
4053,1885,62,0,Narrative singing,3
4054,1885,60,0,,4
4055,1885,73,37,,5
4056,1886,34,1,,1
4057,1887,9,0,Jurojin,1
4058,1887,53,0,Daikokuten,2
4059,1887,5,0,Hotei,3
4060,1887,35,0,Benzaiten,4
4061,1887,56,0,Fukurokuju,5
4062,1887,58,0,Ebisu,6
4063,1887,37,,Bishamon,7
4064,1888,63,0,,1
4065,1889,99,0,[Kiri],1
4066,1890,54,0,Part 1,1
4067,1890,6,0,Part 2,2
4068,1891,68,0,,1
4069,1892,34,0,Part 1,1
4070,1892,62,0,Part 2,2
4071,1893,181,0,,1
4072,1894,29,0,,1
4073,1895,55,0,Kinezo,1
4074,1895,57,0,Ousu,2
4075,1895,36,0,Narrative,3
4076,1895,60,0,Tsure [narrative/assistant narrator],4
4077,1895,39,0,Tsure [narrative/assistant narrator],5
4078,1895,73,0,Tsure [narrative/assistant narrator],6
4079,1896,34,0,,1
4080,1897,99,0,[Kiri],1
4081,1898,29,0,Ochiyo,1
4082,1898,53,0,Hanbei,2
4083,1898,56,0,Narrative,3
4084,1898,62,0,,4
4085,1898,39,60,,5
4086,1899,55,0,Hisamatsu,1
4087,1899,35,0,Osome,2
4088,1899,57,0,Zenroku,3
4089,1900,6,0,,1
4090,1901,63,0,,1
4091,1902,9,0,,1
4092,1903,68,0,Part 1,1
4093,1903,181,0,Part 2,2
4094,1904,5,0,Oshun,1
4095,1904,54,0,Dembei,2
4096,1904,58,0,Narrative,3
4097,1904,36,0,,4
4098,1904,73,37,,5
4099,1905,55,0,Tayu,1
4100,1905,56,0,Saizo,2
4101,1905,36,0,Narrative,3
4102,1905,37,0,Narrative,4
4103,1906,29,0,"Iwafuji, chief lady-in-waiting",1
4104,1906,35,0,"Onoe, lady-in-waiting",2
4105,1906,58,0,"Zenroku, a merchant",3
4106,1906,60,0,Maid,4
4107,1906,39,0,Maid,5
4108,1907,181,0,,1
4109,1908,6,0,,1
4110,1909,53,0,,1
4111,1910,54,0,Male Lion,1
4112,1910,62,0,Female Lion,2
4113,1910,36,0,Child Lion,3
4114,1910,73,0,Narrative,4
4115,1910,37,0,Narrative,5
4116,1911,5,0,,1
4117,1912,39,0,Part 1,1
4118,1912,9,0,Part 2,2
4119,1912,99,0,Part 2,3
4120,1913,68,0,Shizuka-Gozen,1
4121,1913,54,0,"Tadanobu Sato, in fact Fox Tadanobu",2
4122,1913,57,0,Narrative,3
4123,1913,58,0,,4
4124,1913,60,0,,5
4125,1914,63,0,Part 1,1
4126,1914,34,0,Part 2,2
4127,1915,53,0,"Iwafuji, chief lady-in-waiting",1
4128,1915,35,0,"Onoe, lady-in-waiting",2
4129,1915,58,0,"Zenroku, a merchant",3
4130,1915,60,0,Maid,4
4131,1915,37,0,Maid,5
4132,1916,29,0,,1
4133,1917,6,0,,1
4134,1918,5,0,,1
4135,1919,181,0,Benkei,1
4136,1919,63,0,Togashi,2
4137,1919,55,0,Yoshitsune,3
4138,1919,56,0,Saburo Ise,4
4139,1919,36,0,Jiro Suruga,5
4140,1919,60,0,Hachiro Kataoka,6
4141,1919,39,,Hitachibo,7
4142,1919,73,,Barrier guards,8
4143,1919,37,,Barrier guards,9
4144,1920,9,0,,1
4145,1921,62,0,Part 1,1
4146,1921,34,0,Part 2,2
4147,1922,54,0,Asojiro Miyagi,1
4148,1922,57,0,Miyuki,2
4149,1922,39,0,Boatman,3
4150,1923,99,0,[Kiri],1
4151,1924,68,0,,1
4152,1925,5,0,"Sanemori, a Heike general",1
4153,1925,57,0,"Koman, Kurosuke's daughter",2
4154,1925,36,0,"Saemon, a Heike general",3
4155,1925,37,0,"Chuta, a Heike warrior",4
4156,1925,54,0,"Munemori, son of Shigemori",5
4157,1926,62,0,Part 1,1
4158,1926,29,0,Part 2,2
4159,1926,6,0,Part 3,3
4160,1926,63,0,Part 4,4
4161,1927,99,0,[Kiri],1
4162,1928,9,0,,1
4163,1929,34,0,Benkei,1
4164,1929,53,0,Togashi,2
4165,1929,55,0,Yoshitsune,3
4166,1929,35,0,Saburo Ise,4
4167,1929,56,0,Jiro Suruga,5
4168,1929,58,0,Hachiro Kataoka,6
4169,1929,60,,Hitachibo,7
4170,1929,39,,Barrier guards,8
4171,1929,73,,Barrier guards,9
4172,1930,181,0,,1
4173,1931,181,0,,1
4174,1932,181,0,,1
4175,1933,68,0,,1
4176,1934,68,0,,1
4177,1935,6,0,Yurimaru,1
4178,1935,63,0,Hinagiku,2
4179,1935,53,0,Moutain Princess,3
4180,1935,54,0,Matsudayu,4
4181,1935,35,0,Village Headman,5
4182,1935,60,0,Narrative,6
4183,1935,39,,Narrative,7
4184,1936,6,0,Yurimaru,1
4185,1936,63,0,Hinagiku,2
4186,1936,53,0,Moutain Princess,3
4187,1936,54,0,Matsudayu,4
4188,1936,35,0,Village Headman,5
4189,1936,60,0,Narrative,6
4190,1936,39,,Narrative,7
4191,1937,6,0,Yurimaru,1
4192,1937,63,0,Hinagiku,2
4193,1937,53,0,Moutain Princess,3
4194,1937,54,0,Matsudayu,4
4195,1937,35,0,Village Headman,5
4196,1937,60,0,Narrative,6
4197,1937,39,,Narrative,7
4198,1938,6,0,Yurimaru,1
4199,1938,63,0,Hinagiku,2
4200,1938,53,0,Moutain Princess,3
4201,1938,54,0,Matsudayu,4
4202,1938,35,0,Village Headman,5
4203,1938,60,0,Narrative,6
4204,1938,39,,Narrative,7
4205,1939,181,0,Ugly woman,1
4206,1939,9,0,Tarokaja,2
4207,1939,5,0,Warlord,3
4208,1939,57,0,Beautiful woman,4
4209,1940,34,0,,1
4210,1941,99,0,,1
4211,1942,68,0,Ohatsu [Sone],1
4212,1942,55,0,Tokubei [Sone],2
4213,1942,56,58,Narrative,3
4214,1942,62,36,Narrative,4
4215,1942,73,37,Narrative,5
4216,1943,37,0,,1
4217,1943,73,0,,2
4218,1943,39,0,,3
4219,1943,60,0,,4
4220,1943,36,0,,5
4221,1944,5,0,Ikomanosuke,1
4222,1944,56,0,"Lady in waiting Kushige, in fact Yoshimitsu [Oshu]",2
4223,1944,58,0,Shiro,3
4224,1944,36,0,Koiginu,4
4225,1944,60,0,Street entertainer,5
4226,1944,39,0,Naokata,6
4227,1944,37,,"Prince Tamaki, in fact Yatsuwaka and maid",7
4228,1945,62,0,Part 1,1
4229,1945,54,0,Part 2,2
4230,1945,68,0,Part 3,3
4231,1946,57,0,Part 1,1
4232,1946,63,0,Part 2,2
4233,1947,55,0,Part 1,1
4234,1947,6,0,Part 2,2
4235,1948,29,0,,1
4236,1949,53,0,Part 1,1
4237,1949,181,0,Part 2,2
4238,1949,34,0,Part 3,3
4239,1950,9,0,Part 1,1
4240,1950,99,0,Part 2,2
4241,1951,35,0,,1
4242,1952,68,0,,1
4243,1953,55,0,Gonza,1
4244,1953,56,0,Oyuki,2
4245,1953,58,0,Bannojo,3
4246,1953,62,0,Oyuki's nurse,4
4247,1953,5,0,Chutabei,5
4248,1954,6,0,,1
4249,1955,6,0,,1
4250,1956,63,0,,1
4251,1957,54,0,Osai,1
4252,1957,57,0,Gonza,2
4253,1957,36,0,Ichinoshin,3
4254,1957,60,0,"Jinbei, a servant",4
4255,1957,39,0,Narrative,5
4256,1957,73,0,Narrative,6
4257,1957,37,,Narrative,7
4258,1958,29,0,,1
4259,1959,53,0,Part 1,1
4260,1959,181,0,Part 2,2
4261,1959,34,0,Part 3,3
4262,1960,9,0,Part 1,1
4263,1960,99,0,Part 2,2
4264,1961,35,0,,1
4265,1962,5,0,Jurojin,1
4266,1962,35,0,Daikokuten,2
4267,1962,58,0,Hotei,3
4268,1962,62,0,Benzaiten,4
4269,1962,36,0,Fukurokuju,5
4270,1962,39,0,Ebisu,6
4271,1962,60,,Bishamon,7
4272,1963,54,0,Masaoka,1
4273,1963,55,0,Yashio,2
4274,1963,56,0,Okinoi,3
4275,1963,57,0,Komaki,4
4276,1963,39,0,Tsurukiyo,5
4277,1963,37,0,Senmatsu,6
4278,1963,73,,Spy/Komak,7
4279,1964,68,0,Part 1,1
4280,1964,63,0,Part 2,2
4281,1965,60,0,Part 1,1
4282,1965,53,0,Part 2,2
4283,1965,29,0,Part 3,3
4284,1966,34,181,,1
4285,1967,63,0,Okina,1
4286,1967,5,0,Chitose,2
4287,1967,54,0,Sanbaso,3
4288,1967,57,0,Sanbaso,4
4289,1967,58,0,Narrative,5
4290,1967,39,0,Narrative,6
4291,1967,73,,Narrative,7
4292,1968,99,0,[Kiri],1
4293,1969,68,0,,1
4294,1970,9,0,,1
4295,1971,36,0,,1
4296,1972,53,0,Part 1,1
4297,1972,6,0,Part 2,2
4298,1973,29,0,Omiwa,1
4299,1973,55,0,"Motome, actually Fujiwara Tankai",2
4300,1973,35,0,Tachibana,3
4301,1973,56,0,Narrative,4
4302,1973,37,0,Narrative,5
4303,1974,60,0,Part 1,1
4304,1974,181,0,Part 2,2
4305,1975,62,0,,1
4306,1976,34,0,,1
4307,1977,5,0,Part 1,1
4308,1977,68,0,Part 2,2
4309,1978,29,0,,1
4310,1979,99,0,Part 1,1
4311,1979,55,0,Part 2,2
4312,1980,6,0,,1
4313,1981,6,0,,1
4314,1982,63,0,,1
4315,1983,54,0,Osai,1
4316,1983,56,0,Gonza,2
4317,1983,36,0,Ichinoshin,3
4318,1983,60,0,"Jinbei, a servant",4
4319,1984,62,0,Part 1,1
4320,1984,53,0,Part 2,2
4321,1985,35,0,Part 1,1
4322,1985,9,0,Part 2,2
4323,1985,34,0,Part 3,3
4324,1985,181,0,Part 4,4
4325,1986,57,0,Masaemon,1
4326,1986,58,0,Shizuma,2
4327,1986,39,0,Rinzaemon,3
4328,1986,37,0,Matagoro,4
4329,1986,73,0,Attendant,5
4330,1987,9,0,,1
4331,1988,54,0,Part 1,1
4332,1988,34,0,Part 2,2
4333,1989,55,0,Part 1,1
4334,1989,99,0,Part 2,2
4335,1990,57,0,,1
4336,1990,58,0,,2
4337,1990,36,0,,3
4338,1990,60,0,,4
4339,1990,73,0,,5
4340,1991,35,0,,1
4341,1992,29,0,Daizen Akizuki,1
4342,1992,56,0,Kuniyuki,2
4343,1992,37,0,Kunitoshi,3
4344,1992,53,0,Dankuro,4
4345,1992,62,0,Saemon Sonobe,5
4346,1992,39,0,Toma Shibukawa,6
4347,1992,68,,Tsumahei,7
4348,1993,5,0,,1
4349,1994,63,0,,1
4350,1995,6,0,,1
4351,1996,181,0,,1
4352,1997,9,0,Hanamasu,1
4353,1997,55,0,Kume-no-Sennin,2
4354,1997,57,0,Otomobo,3
4355,1997,58,0,Azumibo,4
4356,1997,60,0,,5
4357,1997,73,0,,6
4358,1998,54,0,Naka [Part 1],1
4359,1998,99,0,Kiri [Part 2],2
4360,1999,36,0,,1
4361,2000,34,0,,1
4362,2001,34,0,,1
4363,2002,35,0,,1
4364,2003,29,0,Daizen Akizuki,1
4365,2003,56,0,Kuniyuki,2
4366,2003,37,0,Kunitoshi,3
4367,2003,53,0,Dankuro,4
4368,2003,62,0,Saemon Sonobe,5
4369,2003,39,0,Toma Shibukawa,6
4370,2003,68,,Tsumahei,7
4371,2004,57,0,,1
4372,2005,63,0,,1
4373,2006,6,0,,1
4374,2007,181,0,,1
4375,2008,56,0,Part 1,1
4376,2008,181,0,Part 2,2
4377,2009,55,0,,1
4378,2010,29,0,,1
4379,2011,68,0,,1
4380,2012,34,0,,1
4381,2013,54,0,,1
4382,2014,99,0,Part 1,1
4383,2014,63,0,Part 2,2
4384,2015,9,0,Chief cormorant,1
4385,2015,53,0,Ouno,2
4386,2015,36,0,Old female cormorant,3
4387,2015,39,0,Comorants,4
4388,2015,73,0,Comorants,5
4389,2016,35,0,Part 1,1
4390,2016,6,0,Part 2,2
4391,2017,57,0,Ouno,1
4392,2017,62,0,Yohei,2
4393,2017,58,0,Boatman,3
4394,2017,60,0,Boatman,4
4395,2017,37,0,Boatman,5
4396,2018,54,0,,1
4397,2018,55,0,,2
4398,2018,57,0,,3
4399,2018,58,0,,4
4400,2018,36,0,,5
4401,2019,99,0,,1
4402,2020,34,0,Yajirobe,1
4403,2020,181,0,Kitahachi,2
4404,2020,53,0,Buddhist priest,3
4405,2020,62,0,Father,4
4406,2020,39,37,Son,5
4407,2021,34,0,Yajirobe,1
4408,2021,181,0,Kitahachi,2
4409,2021,53,0,Buddhist priest,3
4410,2021,62,0,Father,4
4411,2021,39,37,Son,5
4412,2022,9,0,Part 1,1
4413,2023,6,0,,1
4414,2024,68,0,Courtesan Umegawa,1
4415,2024,9,63,Chubei,2
4416,2024,35,0,Narrative,3
4417,2024,56,0,Narrative,4
4418,2024,60,73,Narrative,5
4419,2025,37,0,,1
4420,2025,73,0,,2
4421,2025,60,0,,3
4422,2025,39,0,,4
4423,2026,56,57,,1
4424,2027,68,0,Part 1,1
4425,2027,36,0,Part 2,2
4426,2028,53,0,,1
4427,2029,62,0,Part 1,1
4428,2029,63,0,Part 2,2
4429,2029,34,0,Part 3,3
4430,2030,60,0,Part 1,1
4431,2030,9,0,Part 2,2
4432,2031,54,55,,1
4433,2032,99,0,Part 1,1
4434,2032,1,0,Part 2,2
4435,2033,29,0,Shizuka-Gozen,1
4436,2033,5,0,Sato Tadanobu,2
4437,2033,55,54,Narrative,3
4438,2033,57,56,Narrative,4
4439,2033,39,0,,5
4440,2034,36,0,Part 1,1
4441,2034,6,0,Part 2,2
4442,2034,58,0,Part 3,3
4443,2035,62,0,,1
4444,2036,58,36,Part 1,1
4445,2036,181,0,Part 2,2
4446,2037,63,0,,1
4447,2038,6,0,,1
4448,2039,55,0,Benkei,1
4449,2039,35,0,Ushiwakamaru,2
4450,2039,57,0,Kijiro,3
4451,2039,56,0,Kisanta,4
4452,2039,73,0,Narrative,5
4453,2039,37,0,Narrative,6
4454,2039,156,,Narrative,7
4455,2040,9,0,Part 1,1
4456,2040,34,0,Part 2,2
4457,2041,53,0,Part 1,1
4458,2041,99,0,Part 2,2
4459,2042,29,0,,1
4460,2043,68,0,Princess Sarashina,1
4461,2043,5,0,Koremochi Taira,2
4462,2043,54,0,God of the Mountain,3
4463,2043,60,0,Ladies in Waiting,4
4464,2043,39,0,Ladies in Waiting,5
4465,2044,53,0,Shuntokumaru,1
4466,2044,5,0,Asaka,2
4467,2044,56,0,"Irihei, a servant",3
4468,2044,62,0,Onlookers,4
4469,2044,58,0,Jiromaru,5
4470,2044,36,0,Onlookers,6
