kashira_id,play_id
103,79
54,79
26,79
3,79
33,79
35,79
103,79
106,79
35,79
11,79
14,79
111,79
118,79
26,79
103,79
94,79
35,79
8,79
48,79
35,79
33,79
33,79
8,79
103,79
8,79
6,79
33,79
33,79
70,79
36,79
111,79
94,79
87,79
94,79
94,79
94,79
119,79
108,79
33,79
111,79
33,79
111,79
119,79
33,79
111,79
33,79
14,79
106,79
103,40
111,40
26,40
90,40
35,40
90,40
4,40
77,40
77,40
36,30
35,30
36,30
35,30
103,30
94,30
13,30
33,30
108,30
6,30
36,30
103,30
94,30
14,30
111,30
112,30
30,30
103,30
112,30
111,30
36,30
111,19
37,19
87,19
87,19
6,19
103,19
90,19
11,19
26,19
66,19
35,19
20,19
111,19
37,19
87,19
87,19
6,19
103,19
90,19
11,19
26,19
66,19
35,19
20,19
29,19
35,19
111,19
111,19
29,19
35,19
11,19
33,19
90,19
6,78
35,78
106,78
14,78
111,78
103,78
66,78
103,78
115,78
11,78
36,78
35,78
87,78
94,78
94,78
94,78
106,78
90,78
66,78
6,78
37,78
87,78
106,78
70,78
87,78
94,78
94,78
94,78
94,78
90,78
6,78
103,78
13,78
6,71
103,71
87,71
94,71
33,71
106,71
35,71
111,71
116,71
35,71
33,71
106,71
111,71
48,71
70,71
45,71
111,71
103,71
78,71
103,71
94,71
87,71
33,71
106,71
35,71
106,71
8,141
94,58
76,58
94,58
76,58
106,58
76,58
0,58
36,58
68,58
103,58
6,58
116,58
35,58
4,58
29,58
3,58
68,58
103,58
6,58
116,58
35,58
4,58
29,58
3,58
68,58
103,58
6,58
116,58
35,58
4,58
29,58
3,58
87,58
111,58
33,58
26,58
103,58
111,58
35,58
87,58
111,58
33,58
26,58
103,58
111,58
35,58
94,58
111,58
111,58
89,58
30,58
111,58
111,58
103,58
94,58
111,58
111,58
89,58
30,58
111,58
111,58
103,58
48,58
106,58
89,58
35,58
111,58
26,58
33,58
68,58
15,58
119,58
48,58
14,58
20,58
35,58
30,58
33,58
68,58
15,58
119,58
48,58
14,58
20,58
35,58
30,58
33,58
90,6
111,6
33,6
15,6
90,6
111,6
33,6
15,6
33,110
26,110
116,110
31,110
33,110
15,110
6,110
116,110
87,110
26,110
111,110
14,110
116,110
111,110
33,110
30,110
70,110
103,110
48,110
94,110
111,110
33,110
106,110
70,110
48,110
103,110
87,110
66,110
35,110
80,110
78,110
6,110
94,110
103,110
35,110
35,110
15,110
87,110
20,110
116,110
111,110
26,110
33,110
103,110
94,110
90,110
103,110
33,110
106,110
26,110
15,110
103,110
31,110
31,110
11,110
89,110
33,110
88,110
6,110
106,110
31,110
11,110
89,110
33,110
88,110
6,110
106,110
15,110
87,110
20,110
116,110
111,110
26,110
33,110
103,110
94,110
33,110
90,110
103,110
33,110
106,110
26,110
103,110
15,110
90,110
103,110
33,110
106,110
26,110
15,110
103,110
90,110
103,110
33,110
106,110
26,110
15,110
103,110
31,110
11,110
89,110
33,110
88,110
6,110
106,110
31,110
11,110
89,110
33,110
88,110
6,110
106,110
36,73
29,73
26,73
118,73
111,73
35,73
118,73
111,73
111,73
118,73
116,73
103,73
111,73
103,73
6,73
35,73
103,73
94,73
116,73
36,73
87,73
103,73
94,73
35,73
103,73
6,73
118,73
111,73
118,73
103,73
111,73
71,73
90,73
81,73
71,73
103,73
90,73
71,73
89,73
108,73
111,73
35,73
81,73
118,73
11,73
106,73
30,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
60,73
45,73
118,73
35,73
87,73
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
111,28
118,28
35,28
9,28
14,28
70,28
111,28
35,28
87,28
103,28
9,28
17,28
17,28
9,28
9,28
111,28
118,28
35,28
9,28
14,28
70,28
111,28
35,28
87,28
103,28
9,28
17,28
17,28
9,28
9,28
111,28
118,28
35,28
9,28
14,28
70,28
111,28
35,28
87,28
103,28
9,28
17,28
17,28
9,28
9,28
70,76
20,76
111,76
90,76
33,76
9,76
80,76
26,76
45,76
48,76
35,76
70,76
20,76
111,76
90,76
33,76
9,76
80,76
26,76
45,76
48,76
35,76
70,76
20,76
111,76
90,76
33,76
9,76
80,76
26,76
45,76
48,76
35,76
111,61
103,61
70,61
54,61
103,61
94,61
6,61
41,61
111,61
14,61
87,61
36,61
90,61
15,61
35,61
33,61
111,61
111,61
103,61
70,61
54,61
103,61
94,61
6,61
41,61
111,61
14,61
87,61
36,61
90,61
15,61
35,61
33,61
111,61
111,61
103,61
70,61
54,61
103,61
94,61
6,61
41,61
111,61
14,61
87,61
36,61
90,61
15,61
35,61
33,61
111,61
111,61
103,61
70,61
54,61
103,61
94,61
6,61
41,61
111,61
14,61
87,61
36,61
90,61
15,61
35,61
33,61
111,61
111,61
103,61
70,61
54,61
103,61
94,61
6,61
41,61
111,61
14,61
87,61
36,61
90,61
15,61
35,61
33,61
111,61
6,68
103,68
14,68
111,68
48,68
103,68
9,68
13,68
33,68
103,68
33,68
35,68
90,6
111,6
33,6
15,6
33,62
111,80
14,80
60,80
118,80
90,80
103,80
94,80
9,80
79,80
9,80
9,80
111,27
111,27
26,27
11,27
70,27
111,27
111,27
26,27
11,27
70,27
103,90
35,90
26,90
6,90
6,90
103,90
35,90
6,90
6,90
4,90
103,90
11,90
70,90
3,90
26,90
87,90
9,90
103,90
35,90
6,90
6,90
4,90
103,90
11,90
70,90
3,90
26,90
87,90
9,90
103,90
35,90
6,90
6,90
4,90
103,90
11,90
70,90
3,90
26,90
87,90
9,90
103,90
115,90
35,90
3,90
35,90
35,90
87,90
9,90
29,11
3,11
6,11
35,11
103,11
37,11
103,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
14,11
111,11
111,11
3,11
35,11
37,11
116,11
33,11
103,11
14,11
111,11
111,11
3,11
35,11
37,11
116,11
33,11
103,11
29,11
3,11
6,11
35,11
103,11
37,11
103,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
111,61
103,61
70,61
54,61
103,61
94,61
6,61
41,61
86,61
14,61
87,61
36,61
35,61
111,61
33,61
111,61
103,61
70,61
54,61
103,61
94,61
6,61
41,61
86,61
14,61
87,61
36,61
35,61
111,61
33,61
111,61
103,61
70,61
54,61
103,61
94,61
6,61
41,61
86,61
14,61
87,61
36,61
35,61
111,61
33,61
111,61
103,61
70,61
54,61
103,61
94,61
6,61
41,61
86,61
14,61
87,61
36,61
35,61
111,61
33,61
115,64
33,64
111,64
115,64
33,64
111,64
103,60
33,60
111,60
103,60
33,60
111,60
103,60
33,60
111,60
35,31
33,31
70,31
35,31
37,31
26,31
45,48
108,48
111,48
111,48
111,48
93,48
17,48
9,48
15,48
18,48
70,48
35,48
45,48
108,48
111,48
111,48
111,48
93,48
17,48
9,48
15,48
18,48
70,48
35,48
111,57
94,57
107,57
115,57
70,57
33,57
86,57
87,57
35,57
111,57
94,57
107,57
115,57
70,57
33,57
86,57
87,57
35,57
111,57
94,57
107,57
115,57
70,57
33,57
86,57
87,57
35,57
87,142
111,142
26,142
103,142
35,142
37,142
87,142
36,142
103,142
6,142
103,142
33,142
87,142
111,142
26,142
103,142
35,142
37,142
87,142
36,142
103,142
6,142
103,142
33,142
90,82
86,82
15,82
54,82
78,82
45,82
111,82
33,82
111,138
45,48
108,48
111,48
111,48
111,48
93,48
17,48
9,48
15,48
108,48
111,48
35,48
70,48
9,48
45,82
111,82
54,82
15,82
33,82
86,82
80,82
78,82
111,47
14,47
111,47
11,47
111,119
103,2
111,2
70,2
79,2
36,2
111,2
33,2
94,2
103,2
111,2
70,2
79,2
36,2
111,2
33,2
94,2
103,2
70,2
87,2
94,2
36,2
90,2
15,2
80,2
54,2
111,2
6,2
79,2
111,2
94,27
111,27
103,27
116,27
122,27
81,27
118,27
36,27
94,27
111,27
103,27
116,27
122,27
81,27
118,27
36,27
94,27
111,27
103,27
116,27
122,27
81,27
118,27
36,27
94,27
111,27
103,27
116,27
122,27
81,27
118,27
36,27
106,27
3,27
118,27
111,27
111,27
11,27
70,27
106,27
106,27
3,27
118,27
111,27
111,27
11,27
70,27
106,27
111,27
111,27
26,27
11,27
70,27
111,27
111,27
26,27
11,27
70,27
111,27
111,27
26,27
11,27
70,27
106,72
118,72
106,72
37,72
111,72
14,116
9,116
70,116
33,116
86,116
94,116
92,116
66,116
50,116
89,116
45,116
33,116
0,140
0,140
71,62
35,62
4,62
111,62
89,62
33,62
35,62
4,62
70,62
103,62
33,62
35,62
71,62
33,62
9,62
111,62
35,62
71,62
35,62
111,62
33,62
106,62
108,59
6,59
81,59
48,59
33,60
111,60
30,72
111,72
106,72
36,72
103,72
103,72
103,72
36,72
87,72
103,72
118,72
87,72
37,72
106,72
37,72
118,72
106,72
118,72
106,72
37,72
118,72
106,72
118,72
106,72
33,72
71,72
94,72
111,72
36,72
29,72
111,72
14,72
26,72
103,72
87,72
89,72
108,72
111,72
14,72
26,72
103,72
87,72
89,72
108,72
33,72
103,72
29,72
26,72
106,72
33,72
33,72
103,72
29,72
26,72
106,72
33,72
14,72
111,72
111,72
111,72
103,72
15,72
103,72
37,72
35,72
36,72
36,2
111,2
94,2
70,2
79,2
103,2
6,2
80,2
14,2
15,2
90,2
36,2
54,2
111,2
33,2
94,2
36,2
6,2
80,2
111,2
80,3
111,3
70,3
94,3
111,3
111,3
33,3
94,3
70,3
14,3
33,3
15,1
9,1
33,1
87,1
87,1
111,1
103,1
116,1
118,1
54,1
35,1
66,1
35,1
94,1
90,1
111,1
33,1
15,1
35,1
33,1
70,1
66,1
90,1
15,1
35,1
15,1
33,1
35,1
54,1
118,100
35,100
108,100
71,62
35,62
111,62
26,62
33,62
116,62
4,62
71,62
35,62
4,62
111,62
89,62
33,62
35,62
4,62
70,62
103,62
33,62
35,62
71,62
33,62
6,62
103,62
33,62
103,62
37,62
6,62
87,62
33,62
107,62
37,62
33,62
107,62
90,62
103,62
3,62
6,62
103,62
6,62
111,62
35,62
71,62
35,62
111,62
33,62
118,100
35,100
108,100
35,73
118,73
111,73
111,73
118,73
116,73
103,73
111,73
103,73
6,73
35,73
103,73
94,73
116,73
36,73
87,73
103,73
94,73
35,73
103,73
6,73
111,73
71,73
90,73
81,73
71,73
103,73
90,73
71,73
89,73
108,73
111,73
35,73
81,73
118,73
11,73
106,73
30,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
80,73
103,73
6,73
94,73
35,73
35,73
29,73
106,73
103,73
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
45,57
111,57
103,57
87,57
87,57
33,57
9,57
111,57
94,57
107,57
37,57
111,57
103,57
107,57
37,57
111,57
103,57
111,57
94,57
107,57
115,57
70,57
33,57
111,57
35,57
111,57
94,57
107,57
115,57
70,57
33,57
111,57
35,57
111,57
94,57
107,57
115,57
70,57
33,57
111,57
35,57
35,57
29,40
116,40
106,40
111,40
103,40
78,40
29,40
116,40
106,40
111,40
103,40
78,40
29,40
116,40
106,40
111,40
103,40
78,40
78,40
4,40
103,40
26,40
90,40
78,40
4,40
103,40
26,40
90,40
78,40
4,40
103,40
26,40
90,40
26,40
90,40
4,40
35,40
26,40
90,40
111,40
35,40
26,34
90,34
108,34
103,34
33,34
80,3
111,3
70,3
94,3
111,3
111,3
33,3
94,3
70,3
14,3
33,3
30,15
36,15
111,15
81,15
35,15
112,15
87,15
33,15
116,15
30,15
36,15
111,15
81,15
35,15
112,15
87,15
33,15
116,15
33,15
116,15
11,15
103,15
6,15
87,15
53,15
90,15
87,15
70,15
116,15
33,15
116,15
11,15
103,15
6,15
87,15
53,15
90,15
87,15
70,15
116,15
33,15
116,15
11,15
103,15
6,15
87,15
53,15
90,15
87,15
70,15
116,15
33,15
116,15
11,15
103,15
6,15
87,15
53,15
90,15
87,15
70,15
116,15
35,122
37,122
103,122
90,122
79,122
6,122
36,122
35,122
37,122
103,122
90,122
79,122
6,122
36,122
14,13
15,13
35,13
106,13
33,13
94,13
79,13
118,13
87,13
111,13
82,13
14,13
15,13
35,13
106,13
33,13
94,13
79,13
118,13
87,13
111,13
82,13
25,126
111,126
35,126
103,126
70,126
29,126
89,126
14,116
33,116
70,116
33,116
86,116
94,116
92,116
66,116
50,116
89,116
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
35,24
118,24
111,24
3,24
35,24
33,62
79,29
37,29
86,29
87,29
35,29
79,29
37,29
86,29
87,29
53,29
106,29
90,29
33,29
70,29
35,29
79,29
37,29
86,29
87,29
53,29
106,29
90,29
33,29
70,29
94,29
66,29
86,29
70,29
94,29
66,29
86,29
70,29
33,29
29,29
94,29
70,29
106,29
118,5
95,5
80,5
33,5
86,5
35,5
103,5
70,5
94,5
118,5
95,5
80,5
33,5
86,5
35,5
103,5
70,5
94,5
118,5
79,5
103,5
94,5
94,5
103,5
60,5
45,5
35,5
118,5
79,5
103,5
94,5
94,5
103,5
60,5
45,5
35,5
111,143
118,80
79,80
89,80
37,80
87,80
111,80
111,80
94,80
87,80
111,80
60,80
94,80
14,80
90,80
103,80
9,80
9,80
9,80
118,80
79,80
89,80
37,80
87,80
111,80
111,80
94,80
87,80
111,80
60,80
94,80
14,80
90,80
103,80
9,80
9,80
9,80
35,49
118,49
70,49
35,49
37,49
26,49
35,24
33,24
111,24
3,24
35,24
3,63
35,63
33,63
103,63
3,63
35,63
33,63
103,63
26,63
3,63
33,63
35,63
111,63
33,63
80,63
26,63
3,63
33,63
35,63
111,63
33,63
80,63
26,63
3,63
33,63
35,63
111,63
33,63
80,63
26,63
3,63
33,63
35,63
111,63
33,63
80,63
118,63
53,63
81,63
118,63
53,63
81,63
36,63
70,63
35,63
36,63
118,63
53,63
81,63
36,63
70,63
35,63
36,63
33,63
33,63
66,63
106,63
90,63
108,63
33,63
111,63
53,63
33,63
90,63
108,63
94,63
94,63
95,63
94,63
35,63
70,63
33,63
36,63
35,63
118,63
111,63
118,63
35,63
53,63
33,63
35,63
70,63
106,63
33,63
35,63
33,63
108,70
111,70
14,70
87,7
90,7
33,7
14,7
70,7
94,7
111,7
111,7
15,7
86,7
70,7
33,7
94,7
86,7
94,7
89,7
87,8
94,8
94,8
103,8
33,8
103,8
118,8
14,8
70,8
80,8
94,8
94,8
53,8
111,8
87,8
94,8
94,8
103,8
33,8
103,8
118,8
14,8
70,8
80,8
94,8
94,8
53,8
111,8
87,8
94,8
94,8
103,8
33,8
103,8
118,8
14,8
70,8
80,8
94,8
94,8
53,8
111,8
86,4
87,4
53,4
33,4
17,4
17,4
17,4
17,4
17,4
17,4
86,4
87,4
53,4
33,4
119,4
108,4
13,4
66,4
14,4
80,4
118,4
111,4
86,4
118,4
111,4
115,42
103,26
106,26
6,26
111,26
87,26
87,26
94,26
103,26
106,26
6,26
111,26
87,26
87,26
94,26
103,137
70,137
87,137
94,137
36,137
90,137
15,137
80,137
53,137
111,137
6,137
79,137
103,66
111,66
103,66
36,66
4,66
70,144
79,144
111,144
90,144
33,144
9,144
17,144
17,144
80,144
116,83
33,83
31,83
94,83
94,83
94,83
94,83
115,42
111,41
103,41
14,41
111,41
33,41
116,41
103,26
106,26
6,26
111,26
87,26
87,26
94,26
103,26
106,26
6,26
111,26
87,26
87,26
94,26
108,70
111,70
14,70
103,16
111,16
35,16
106,16
90,16
11,16
103,16
111,16
35,16
106,16
90,16
11,16
79,37
111,37
33,37
14,37
66,37
70,37
116,83
33,83
31,83
94,83
94,83
94,83
94,83
111,119
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
94,33
15,33
106,33
70,67
35,67
106,67
6,71
103,71
87,71
94,71
33,71
106,71
35,71
111,71
87,71
35,71
33,71
106,71
111,71
79,71
70,71
45,71
78,71
111,71
106,71
33,71
79,71
70,71
45,71
78,71
111,71
103,71
78,71
103,71
94,71
87,71
33,71
106,71
35,71
111,71
103,71
78,71
103,71
94,71
87,71
33,71
106,71
35,71
6,71
103,71
35,71
78,71
35,71
111,28
118,28
35,28
9,28
14,28
70,28
111,28
35,28
87,28
103,28
9,28
17,28
17,28
9,28
9,28
111,28
118,28
35,28
9,28
14,28
70,28
111,28
35,28
87,28
103,28
9,28
17,28
17,28
9,28
9,28
111,28
118,28
35,28
9,28
14,28
70,28
111,28
35,28
87,28
103,28
9,28
17,28
17,28
9,28
9,28
22,145
22,145
114,145
114,145
87,58
111,58
33,58
26,58
103,58
111,58
87,58
111,58
33,58
26,58
103,58
111,58
90,18
106,18
35,18
70,18
116,18
111,146
29,93
106,93
103,93
87,93
9,93
87,93
103,93
6,93
66,93
106,93
3,93
103,93
94,93
90,77
103,77
35,77
6,77
90,77
103,77
35,77
6,77
70,139
35,139
103,139
70,139
35,139
103,139
10,139
64,139
35,139
103,139
9,139
51,139
70,139
115,139
118,139
130,139
111,139
14,139
35,139
64,139
45,139
64,139
88,139
130,139
94,139
64,139
33,139
89,139
9,139
33,139
9,139
111,139
64,139
74,139
13,139
33,139
9,139
111,139
9,139
26,98
111,98
6,98
33,98
90,18
106,18
35,18
70,18
116,18
103,16
111,16
35,16
106,16
90,16
11,16
103,16
111,16
35,16
106,16
90,16
11,16
0,127
0,127
0,127
0,127
0,127
33,127
33,127
90,127
0,127
0,127
33,127
90,127
0,127
0,127
20,147
103,148
11,148
3,148
106,148
36,148
45,148
103,148
11,148
3,148
106,148
36,148
45,148
103,148
6,148
6,148
70,148
111,32
14,32
35,32
94,32
79,32
80,32
119,32
45,32
79,32
35,32
80,32
111,32
35,32
111,119
37,72
118,72
106,72
118,72
106,72
37,72
118,72
106,72
118,72
106,72
26,72
103,72
87,72
89,72
108,72
33,72
103,72
29,72
26,72
106,72
33,72
33,72
103,72
29,72
26,72
106,72
33,72
33,60
111,60
33,60
111,60
115,53
95,53
111,53
102,53
2,53
37,53
107,149
33,149
103,149
11,149
35,149
8,149
107,149
111,149
94,149
70,150
33,150
94,150
107,150
111,150
103,150
45,150
33,150
111,150
33,150
70,150
33,150
111,150
111,150
80,150
14,150
80,87
14,87
89,87
94,87
33,87
103,87
31,87
94,87
15,87
107,75
111,75
35,75
90,75
103,75
111,109
111,109
66,109
90,109
80,109
111,109
87,109
80,109
94,109
103,24
103,24
70,24
106,24
11,24
3,24
33,24
87,24
35,24
118,24
111,24
3,24
35,24
35,24
3,24
118,24
111,24
36,24
3,24
9,24
103,148
11,148
3,148
106,148
36,148
45,148
103,148
11,148
3,148
106,148
36,148
45,148
103,148
6,148
6,148
70,148
13,136
108,136
0,136
26,40
90,40
78,40
111,40
35,40
26,40
90,40
4,40
35,40
26,40
90,40
4,40
35,40
26,40
90,40
4,40
35,40
26,40
90,40
111,40
35,40
111,79
14,79
111,79
111,79
37,79
33,79
35,79
8,79
103,79
35,79
79,79
33,79
33,79
6,79
33,79
87,79
36,79
111,79
35,79
35,79
8,79
79,79
35,79
33,79
33,79
8,79
103,79
8,79
6,79
33,79
33,79
87,79
36,79
111,79
35,79
103,79
30,79
35,79
11,79
26,79
30,79
35,79
11,79
111,79
14,79
111,79
118,79
87,79
94,79
89,79
94,79
90,79
108,79
33,79
111,79
33,79
111,79
90,79
33,79
111,79
35,79
30,79
106,79
111,79
33,79
111,79
14,79
33,79
14,79
106,79
103,29
37,29
53,29
87,29
33,29
29,29
35,29
15,29
94,29
106,29
6,29
66,29
33,29
111,29
70,29
103,29
81,29
103,29
37,29
53,29
87,29
33,29
29,29
35,29
15,29
94,29
106,29
6,29
66,29
33,29
111,29
70,29
103,29
81,29
103,29
37,29
53,29
87,29
33,29
29,29
35,29
15,29
94,29
106,29
6,29
66,29
33,29
111,29
70,29
103,29
81,29
103,29
37,29
53,29
87,29
33,29
29,29
35,29
15,29
94,29
106,29
6,29
66,29
33,29
111,29
70,29
103,29
81,29
94,29
66,29
111,29
70,29
33,29
95,29
106,29
116,29
95,29
29,29
33,29
116,29
106,29
90,29
26,29
33,29
94,29
103,29
13,29
0,29
70,29
33,29
29,29
94,29
70,29
106,29
33,29
70,29
35,29
29,29
37,29
29,93
106,93
103,93
87,93
9,93
87,93
103,93
6,93
66,93
106,93
3,93
103,93
94,93
103,151
87,151
35,151
111,151
33,151
29,52
103,52
94,52
94,52
45,52
33,52
29,52
103,52
94,52
94,52
45,52
33,52
20,55
94,55
94,55
94,55
3,55
94,55
33,55
111,55
112,104
33,104
35,104
70,104
79,104
14,104
112,104
33,104
35,104
70,104
79,104
14,104
9,104
17,104
17,104
15,104
89,104
111,104
111,146
89,152
111,152
86,152
44,152
70,152
44,152
111,152
103,152
44,152
45,152
111,152
103,152
15,152
44,152
45,152
111,152
103,152
15,152
60,9
90,9
13,9
113,9
111,9
4,36
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
103,153
119,153
108,153
70,153
80,153
36,153
111,12
103,12
111,79
14,79
111,79
111,79
37,79
37,79
35,79
118,79
103,79
53,79
26,79
3,79
33,79
35,79
103,79
106,79
35,79
11,79
26,79
106,79
35,79
11,79
111,79
14,79
111,79
118,79
8,79
103,79
35,79
79,79
33,79
33,79
6,79
33,79
87,79
36,79
111,79
103,79
8,79
6,79
33,79
33,79
87,79
36,79
111,79
35,79
111,79
33,79
111,79
119,79
33,79
111,79
35,79
30,79
106,79
111,79
33,79
111,79
14,79
33,79
14,79
106,79
103,24
103,24
70,24
106,24
11,24
3,24
33,24
87,24
35,24
33,24
111,24
3,24
35,24
35,24
35,24
33,24
111,24
36,24
3,24
9,24
36,2
111,2
94,2
70,2
79,2
103,2
14,2
15,2
6,2
36,2
90,2
53,2
80,2
111,2
33,2
94,2
36,2
6,2
80,2
111,2
111,2
87,7
90,7
33,7
14,7
70,7
94,7
111,7
111,7
15,7
111,7
70,7
33,7
94,7
111,7
89,7
94,7
118,100
35,100
108,100
33,72
103,72
29,72
26,72
33,72
103,72
29,72
26,72
106,72
33,72
111,80
14,80
60,80
118,80
9,80
103,80
9,80
9,80
103,41
14,41
111,41
33,41
111,41
116,41
45,82
111,82
53,82
15,82
33,82
111,82
80,82
66,82
115,64
111,64
90,64
111,64
115,64
111,64
90,64
111,64
115,64
111,64
90,64
111,64
115,64
111,64
90,64
111,64
70,76
20,76
111,76
90,76
33,76
9,76
35,76
26,76
45,76
108,76
9,76
70,76
20,76
111,76
90,76
33,76
9,76
35,76
26,76
45,76
108,76
9,76
70,76
20,76
111,76
90,76
33,76
9,76
35,76
26,76
45,76
108,76
9,76
35,113
31,113
103,113
111,113
103,113
6,113
94,113
35,113
31,113
33,113
94,113
35,113
6,113
13,113
103,113
45,113
31,113
35,113
90,113
17,113
9,113
9,113
36,2
111,2
94,2
70,2
79,2
103,2
70,2
36,2
90,2
15,2
80,2
53,2
111,2
6,2
79,2
111,2
33,2
94,2
36,2
6,2
80,2
111,2
111,2
33,60
111,60
33,60
111,60
35,39
36,39
15,1
111,1
33,1
87,1
54,1
35,1
103,1
116,1
118,1
66,1
35,1
89,1
90,1
111,1
15,1
35,1
33,1
70,1
66,1
90,1
35,16
106,16
45,16
70,16
35,16
106,16
33,16
35,16
35,16
111,16
33,16
6,16
33,16
13,16
11,16
111,16
81,16
33,16
35,16
103,16
35,16
103,16
36,16
11,16
111,16
81,16
33,16
35,16
103,16
35,16
103,16
36,16
103,16
111,16
29,16
90,16
106,16
15,16
26,16
6,16
33,16
20,16
35,16
37,16
6,16
36,16
11,16
29,16
79,16
103,16
111,16
35,16
106,16
90,16
11,16
103,16
111,16
35,16
106,16
90,16
11,16
80,3
86,3
86,3
70,3
94,3
94,3
94,3
14,3
14,3
111,3
111,3
111,3
111,3
111,3
94,3
94,3
14,3
14,3
70,3
33,3
111,3
33,3
80,3
86,3
70,3
94,3
111,3
111,3
33,3
94,3
70,3
14,3
33,3
118,114
94,114
116,114
70,114
14,114
111,114
118,114
116,114
36,114
111,114
70,114
33,114
111,114
33,62
6,71
103,71
87,71
94,71
33,71
106,71
35,71
111,71
87,71
35,71
111,71
103,71
78,71
103,71
94,71
87,71
33,71
106,71
35,71
111,71
103,71
78,71
103,71
94,71
87,71
33,71
106,71
35,71
35,49
33,49
70,49
35,49
37,49
26,49
10,154
11,154
30,154
35,154
101,155
111,155
111,155
111,155
111,155
111,155
111,155
20,155
70,155
5,155
111,155
101,155
32,155
5,155
108,70
111,70
14,70
111,156
86,156
41,156
66,156
23,156
14,156
103,156
111,156
86,156
41,156
66,156
23,156
14,156
103,156
111,156
86,156
41,156
66,156
23,156
14,156
103,156
111,156
86,156
66,156
103,156
41,156
111,156
86,156
66,156
103,156
41,156
111,47
14,47
111,47
11,47
118,114
94,114
116,114
70,114
14,114
111,114
118,114
116,114
36,114
111,114
70,114
33,114
111,114
111,71
103,71
78,71
103,71
94,71
87,71
33,71
106,71
35,71
111,71
103,71
78,71
103,71
94,71
87,71
33,71
106,71
35,71
103,90
35,90
6,90
6,90
4,90
103,90
11,90
70,90
3,90
26,90
37,90
9,90
103,90
35,90
6,90
6,90
4,90
103,90
11,90
70,90
3,90
26,90
37,90
9,90
45,82
111,82
53,82
15,82
33,82
111,82
80,82
66,82
111,47
14,47
111,47
11,47
103,90
6,90
6,90
103,90
35,90
6,90
6,90
4,90
103,90
11,90
70,90
3,90
26,90
37,90
9,90
103,90
35,90
6,90
6,90
4,90
103,90
11,90
70,90
3,90
26,90
37,90
9,90
103,90
115,90
35,90
3,90
35,90
35,90
87,90
9,90
14,38
6,38
15,38
103,38
94,38
87,38
15,38
15,38
15,38
14,38
15,38
15,38
6,38
94,38
87,38
107,38
86,4
87,4
53,4
33,4
17,4
17,4
17,4
108,4
33,4
13,4
66,4
86,4
80,4
111,4
86,4
111,4
118,4
111,80
14,80
60,80
118,80
70,36
116,36
111,36
118,36
35,36
116,36
111,36
111,36
4,36
90,6
111,6
33,6
15,6
108,6
111,6
33,6
15,6
115,53
95,53
111,53
102,53
2,53
37,53
94,78
94,78
94,78
106,78
90,78
66,78
6,78
37,78
87,78
94,78
94,78
90,78
6,78
103,78
13,78
106,78
87,78
87,78
111,119
6,68
103,68
14,68
111,68
94,68
103,68
9,68
108,68
118,68
103,68
33,68
35,68
90,77
103,77
35,77
6,77
90,77
103,77
35,77
6,77
87,7
90,7
33,7
14,7
70,7
87,7
111,7
111,7
15,7
111,7
70,7
33,7
94,7
111,7
89,7
94,7
80,3
111,3
70,3
94,3
111,3
111,3
33,3
94,3
70,3
14,3
33,3
103,17
106,17
6,17
15,17
15,17
87,17
36,17
103,17
87,17
6,17
6,17
103,17
106,17
6,17
15,17
15,17
87,17
36,17
103,17
87,17
6,17
6,17
103,17
106,17
6,17
15,17
15,17
87,17
36,17
103,17
87,17
6,17
6,17
103,66
111,66
103,66
36,66
4,66
94,33
15,33
106,33
20,25
8,141
6,45
6,45
112,45
103,45
103,45
29,45
30,45
6,45
6,45
112,45
103,45
103,45
29,45
30,45
35,157
111,157
36,142
111,142
26,142
6,142
103,142
33,142
0,179
26,34
90,34
108,34
103,34
33,34
103,50
118,50
87,27
87,27
94,27
81,27
111,27
106,27
87,27
106,27
3,27
94,27
